Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB,Prelabel_Multi_A
9765,6,10.1.1.2,2550164764,173.124583,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,285619.01,0.0,145322952.1,0,0,0,1,2,0,1,2
9780,6,10.1.1.2,2550164764,173.32017,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,130888.098,0.0,67014706.37,0,0,0,1,2,0,1,2
9781,6,10.1.1.8,3884774358,173.340479,0,100,0,0,0,0,0,0,95,5,16,16,0,591,0.0,24852.27,0.0,14696638.33,0,0,0,1,8,0,1,8
9789,6,10.1.1.6,2126477730,173.444881,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0.0,34813.167,0.0,14571399.32,0,0,0,1,6,0,1,6
9791,6,10.1.1.2,2550164764,173.470254,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,170571.126,0.0,86349926.61,0,0,0,1,2,0,1,2
9800,6,10.1.1.2,2550164764,173.618265,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,172960.154,0.0,87559348.29,0,0,0,1,2,0,1,2
9808,6,10.1.1.3,159023198,173.787431,0,100,0,0,0,0,0,0,1,99,16,16,0,1484,0.0,16613.991,0.0,24657821.36,0,0,0,1,3,0,1,1
9812,6,10.1.1.2,2550164764,173.870725,0,100,0,0,0,0,0,0,100,0,16,16,0,493,0.0,101402.201,0.0,50035902.14,0,0,0,1,2,0,1,2
9821,6,10.1.1.6,2126477730,174.026331,0,100,0,0,0,0,0,0,100,0,15,16,0,414,0.0,44027.862,0.0,18259235.13,0,0,0,1,6,0,1,6
9825,6,10.1.1.2,2550164764,174.087149,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,118286.203,0.0,59729801.02,0,0,0,1,2,0,1,2
9829,6,10.1.1.1,595229600,174.130461,0,100,0,0,0,0,0,0,8,92,16,16,0,1441,0.0,16756.768,0.0,24161918.2,0,0,0,1,1,0,1,1
9836,6,10.1.1.8,3884774358,174.235441,0,100,0,0,0,0,0,0,93,7,16,16,0,609,0.0,28604.572,0.0,17428193.48,0,0,0,1,8,0,1,8
9838,6,10.1.1.2,2550164764,174.260753,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0.0,147462.233,0.0,74840032.37,0,0,0,1,2,0,1,2
9842,6,10.1.1.9,3428079016,174.33,0,100,0,0,0,0,0,0,0,100,16,16,0,1525,0.0,8669.118,0.0,13221445.73,0,0,0,1,9,0,1,9
9846,6,10.1.1.2,2550164764,174.382521,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,210235.862,0.0,107640761.5,0,0,0,1,2,0,1,2
9852,6,10.1.1.2,2550164764,174.525955,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,178479.241,0.0,91381371.51,0,0,0,1,2,0,1,2
9853,6,10.1.1.7,1673646831,174.572096,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,15649.261,0.0,4086335.101,0,0,0,1,7,0,1,7
9860,6,10.1.1.2,2550164764,174.686683,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,159275.319,0.0,80733473.92,0,0,0,1,2,0,1,2
9864,6,10.1.1.6,2126477730,174.774159,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,34232.47,0.0,14153072.5,0,0,0,1,6,0,1,6
9871,6,10.1.1.2,2550164764,174.841508,0,100,0,0,0,0,0,1,99,0,16,15,0,504,0.0,165348.003,0.0,83494127.73,0,0,0,1,2,0,1,2
9877,6,10.1.1.2,2550164764,174.95312,0,100,0,0,0,0,0,1,99,0,16,16,0,502,0.0,229365.85,0.0,115233403.3,0,0,0,1,2,0,1,2
9886,6,10.1.1.2,2550164764,175.096344,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,178740.992,0.0,91515387.89,0,0,0,1,2,0,1,2
9888,6,10.1.1.3,159023198,175.138108,0,100,0,0,0,0,0,0,0,100,16,16,0,1502,0.0,18953.458,0.0,28481740.36,0,0,0,1,3,0,1,3
9892,6,10.1.1.8,3884774358,175.207713,0,100,0,0,0,0,0,0,92,8,16,15,0,633,0.0,26330.076,0.0,16682736.28,0,0,0,1,8,0,1,8
9897,6,10.1.1.2,2550164764,175.248823,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,167892.045,0.0,85960727.25,0,0,0,1,2,0,1,2
9907,6,10.1.1.2,2550164764,175.4541,0,100,0,0,0,0,0,0,100,0,16,15,0,507,0.0,124709.415,0.0,63292522.08,0,0,0,1,2,0,1,2
9908,6,10.1.1.6,2126477730,175.458752,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,37394.483,0.0,15699699.81,0,0,0,1,6,0,1,6
9914,6,10.1.1.2,2550164764,175.564242,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,232427.246,0.0,119002749.9,0,0,0,1,2,0,1,2
9916,6,10.1.1.1,595229600,175.601089,0,100,0,0,0,0,0,0,6,94,16,15,0,1464,0.0,17407.529,0.0,25501333.72,0,0,0,1,1,0,1,1
9924,6,10.1.1.2,2550164764,175.710949,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,174497.682,0.0,88114349.7,0,0,0,1,2,0,1,2
9935,6,10.1.1.2,2550164764,175.869797,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,161160.307,0.0,81379508.43,0,0,0,1,2,0,1,2
9945,6,10.1.1.2,2550164764,176.037396,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,152745.575,0.0,77130405.73,0,0,0,1,2,0,1,2
9947,6,10.1.1.7,1673646831,176.07262,0,100,0,0,0,0,0,0,100,0,16,14,0,260,0.0,17060.709,0.0,4443973.481,0,0,0,1,7,0,1,7
9956,6,10.1.1.2,2550164764,176.171392,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,191050.465,0.0,97328748.95,0,0,0,1,2,0,1,2
9957,6,10.1.1.6,2126477730,176.23576,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0.0,32946.891,0.0,13537218.71,0,0,0,1,6,0,1,6
9962,6,10.1.1.2,2550164764,176.294107,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,208613.46,0.0,106810091.6,0,0,0,1,2,0,1,2
9970,6,10.1.1.2,2550164764,176.479693,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,137941.458,0.0,70272896.19,0,0,0,1,2,0,1,2
9971,6,10.1.1.3,159023198,176.48473,0,100,0,0,0,0,0,0,0,100,16,16,0,1501,0.0,19010.532,0.0,28543172.68,0,0,0,1,3,0,1,3
9979,6,10.1.1.8,3884774358,176.61156,0,100,0,0,0,0,0,0,97,3,16,16,0,572,0.0,18235.606,0.0,10445354.96,0,0,0,1,8,0,1,8
9982,6,10.1.1.2,2550164764,176.676076,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,130357.516,0.0,66242475.36,0,0,0,1,2,0,1,2
9986,6,10.1.1.9,3428079016,176.736717,0,100,0,0,0,0,0,0,0,100,16,16,0,1530,0.0,10636.896,0.0,16277004.31,0,0,0,1,9,0,1,9
9993,6,10.1.1.2,2550164764,176.829979,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,166338.53,0.0,84633043.96,0,0,0,1,2,0,1,2
10002,6,10.1.1.6,2126477730,176.926081,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,37084.199,0.0,15545696.12,0,0,0,1,6,0,1,6
10006,6,10.1.1.2,2550164764,177.000162,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,150426.145,0.0,76825640.85,0,0,0,1,2,0,1,2
10011,6,10.1.1.1,595229600,177.108284,0,100,0,0,0,0,0,0,6,94,16,16,0,1456,0.0,16985.194,0.0,24741313.57,0,0,0,1,1,0,1,1
10013,6,10.1.1.2,2550164764,177.12745,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,201118.937,0.0,102458031.1,0,0,0,1,2,0,1,2
10022,6,10.1.1.2,2550164764,177.287194,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,160256.386,0.0,81743577.32,0,0,0,1,2,0,1,2
10029,6,10.1.1.2,2550164764,177.448011,0,100,0,0,0,0,0,0,100,0,16,15,0,505,0.0,159187.242,0.0,80485069.45,0,0,0,1,2,0,1,2
10042,6,10.1.1.7,1673646831,177.624008,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,16501.352,0.0,4308833.052,0,0,0,1,7,0,1,7
10043,6,10.1.1.2,2550164764,177.628542,0,100,0,0,0,0,0,0,100,0,15,16,0,506,0.0,141803.881,0.0,71786796.78,0,0,0,1,2,0,1,2
10045,6,10.1.1.6,2126477730,177.64972,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,35376.755,0.0,14784653.44,0,0,0,1,6,0,1,6
10050,6,10.1.1.8,3884774358,177.752188,0,100,0,0,0,0,0,0,95,5,16,16,0,582,0.0,22443.779,0.0,13071257.08,0,0,0,1,8,0,1,8
10056,6,10.1.1.2,2550164764,177.802898,0,100,0,0,0,0,0,1,99,0,16,16,0,495,0.0,146826.048,0.0,72731751.03,0,0,0,1,2,0,1,2
10063,6,10.1.1.2,2550164764,177.915413,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0.0,227524.792,0.0,115036534.8,0,0,0,1,2,0,1,2
10068,6,10.1.1.2,2550164764,178.054163,0,100,0,0,0,0,0,2,98,0,16,16,0,504,0.0,184504.72,0.0,93049420.44,0,0,0,1,2,0,1,2
10082,6,10.1.1.3,159023198,178.287373,0,100,0,0,0,0,0,0,1,99,16,16,0,1499,0.0,14201.369,0.0,21295237.44,0,0,0,1,3,0,1,3
10083,6,10.1.1.6,2126477730,178.306948,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,38951.475,0.0,16328458.49,0,0,0,1,6,0,1,6
10084,6,10.1.1.2,2550164764,178.319228,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,96580.101,0.0,49449011.52,0,0,0,1,2,0,1,2
10094,6,10.1.1.1,595229600,178.455745,0,100,0,0,0,0,0,0,5,95,16,16,0,1476,0.0,18998.695,0.0,28051192.89,0,0,0,1,1,0,1,1
10095,6,10.1.1.2,2550164764,178.465626,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,174865.696,0.0,89531236.49,0,0,0,1,2,0,1,2
10102,6,10.1.1.2,2550164764,178.612196,0,100,0,0,0,0,0,0,100,0,16,16,0,501,0.0,174660.611,0.0,87637708.05,0,0,0,1,2,0,1,2
10108,6,10.1.1.8,3884774358,178.729158,0,100,0,0,0,0,0,0,96,4,16,16,0,579,0.0,26203.467,0.0,15193818.28,0,0,0,1,8,0,1,8
10111,6,10.1.1.2,2550164764,178.793444,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,141242.977,0.0,71593240.25,0,0,0,1,2,0,1,2
10117,6,10.1.1.2,2550164764,178.920871,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0.0,200899.179,0.0,101960351.3,0,0,0,1,2,0,1,2
10131,6,10.1.1.6,2126477730,179.050699,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,34420.12,0.0,14318769.72,0,0,0,1,6,0,1,6
10132,6,10.1.1.2,2550164764,179.059495,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,184672.27,0.0,94552202.05,0,0,0,1,2,0,1,2
10142,6,10.1.1.2,2550164764,179.219055,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,160441.248,0.0,81940554.38,0,0,0,1,2,0,1,2
10153,6,10.1.1.7,1673646831,179.363927,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0.0,14713.327,0.0,3870193.544,0,0,0,1,7,0,1,7
10156,6,10.1.1.2,2550164764,179.379148,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,159906.985,0.0,81360673.98,0,0,0,1,2,0,1,2
10166,6,10.1.1.2,2550164764,179.575047,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,130679.578,0.0,66907944.15,0,0,0,1,2,0,1,2
10171,6,10.1.1.6,2126477730,179.698571,0,100,0,0,0,0,0,0,100,0,16,16,0,416,0.0,39513.98,0.0,16463104.56,0,0,0,1,6,0,1,6
10172,6,10.1.1.2,2550164764,179.701339,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,202704.858,0.0,103784887.5,0,0,0,1,2,0,1,2
10178,6,10.1.1.8,3884774358,179.804484,0,100,0,0,0,0,0,0,95,5,16,16,0,593,0.0,23806.729,0.0,14124056.44,0,0,0,1,8,0,1,8
10183,6,10.1.1.2,2550164764,179.910822,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,122205.674,0.0,62256458.58,0,0,0,1,2,0,1,2
10190,6,10.1.1.9,3428079016,179.966421,0,100,0,0,0,0,0,0,0,100,16,16,0,1528,0.0,7926.423,0.0,12114110.24,0,0,0,1,9,0,1,9
10191,6,10.1.1.3,159023198,179.967638,0,100,0,0,0,0,0,0,1,99,16,16,0,1493,0.0,15235.692,0.0,22748717.1,0,0,0,1,3,0,1,3
10200,6,10.1.1.2,2550164764,180.057653,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,174350.061,0.0,89267231.18,0,0,0,1,2,0,1,2
10208,6,10.1.1.1,595229600,180.179476,0,100,0,0,0,0,0,1,4,95,16,15,0,1457,0.0,14851.505,0.0,21652306.02,0,0,0,1,1,0,1,1
10213,6,10.1.1.2,2550164764,180.242035,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,138842.215,0.0,71087214.12,0,0,0,1,2,0,1,2
10220,6,10.1.1.6,2126477730,180.373687,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,37919.406,0.0,15823009.7,0,0,0,1,6,0,1,6
10221,6,10.1.1.2,2550164764,180.433961,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,133384.74,0.0,67780789.63,0,0,0,1,2,0,1,2
10241,6,10.1.1.2,2550164764,180.650465,0,100,0,0,0,0,0,1,99,0,16,16,0,506,0.0,118242.566,0.0,59859116.67,0,0,0,1,2,0,1,2
10248,6,10.1.1.8,3884774358,180.770651,0,100,0,0,0,0,0,0,97,3,16,16,0,592,0.0,26496.455,0.0,15685901.53,0,0,0,1,8,0,1,8
10249,6,10.1.1.2,2550164764,180.776865,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,202531.655,0.0,103307346.8,0,0,0,1,2,0,1,2
10255,6,10.1.1.7,1673646831,180.916209,0,100,0,0,0,0,0,0,100,0,16,16,0,259,0.0,16491.85,0.0,4274687.598,0,0,0,1,7,0,1,7
10259,6,10.1.1.2,2550164764,180.942648,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,154418.795,0.0,79062422.9,0,0,0,1,2,0,1,2
10264,6,10.1.1.2,2550164764,181.094718,0,100,0,0,0,0,0,1,99,0,16,15,0,505,0.0,168343.476,0.0,85114461.3,0,0,0,1,2,0,1,2
10270,6,10.1.1.6,2126477730,181.211871,0,100,0,0,0,0,0,0,100,0,16,16,0,419,0.0,30542.216,0.0,12822843.77,0,0,0,1,6,0,1,6
10271,6,10.1.1.2,2550164764,181.215196,0,100,0,0,0,0,0,1,99,0,16,15,0,503,0.0,212486.657,0.0,106889287.8,0,0,0,1,2,0,1,2
10277,6,10.1.1.2,2550164764,181.313474,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,260486.072,0.0,132368602.5,0,0,0,1,2,0,1,2
10281,6,10.1.1.3,159023198,181.340522,0,100,0,0,0,0,0,0,1,99,16,16,0,1495,0.0,18646.877,0.0,27889761.28,0,0,0,1,3,0,1,3
10289,6,10.1.1.2,2550164764,181.445551,0,100,0,0,0,0,0,1,99,0,16,15,0,499,0.0,193826.36,0.0,96758118.84,0,0,0,1,2,0,1,2
10297,6,10.1.1.2,2550164764,181.61006,0,100,0,0,0,0,0,1,99,0,16,15,0,506,0.0,155614.532,0.0,78877893.76,0,0,0,1,2,0,1,2
10300,6,10.1.1.1,595229600,181.633136,0,100,0,0,0,0,0,1,15,84,16,16,0,1351,0.0,17610.72,0.0,23792787.68,0,0,0,1,1,0,1,1
10304,6,10.1.1.2,2550164764,181.740295,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,196567.808,0.0,100013700.8,0,0,0,1,2,0,1,2
10309,6,10.1.1.2,2550164764,181.845867,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,242488.573,0.0,123843763.8,0,0,0,1,2,0,1,2
10311,6,10.1.1.8,3884774358,181.862646,0,100,0,0,0,0,0,0,94,6,16,16,0,613,0.0,23443.331,0.0,14373574.96,0,0,0,1,8,0,1,8
10317,6,10.1.1.2,2550164764,181.975914,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,196851.782,0.0,100158186.6,0,0,0,1,2,0,1,2
10326,6,10.1.1.2,2550164764,182.101091,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,204510.176,0.0,103662118.2,0,0,0,1,2,0,1,2
10328,6,10.1.1.6,2126477730,182.106118,0,100,0,0,0,0,0,0,100,0,15,16,0,417,0.0,28627.443,0.0,11963981.09,0,0,0,1,6,0,1,6
10341,6,10.1.1.2,2550164764,182.333335,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0.0,110229.003,0.0,55590690.97,0,0,0,1,2,0,1,2
10347,6,10.1.1.2,2550164764,182.472637,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,183773.364,0.0,93856732.59,0,0,0,1,2,0,1,2
10349,6,10.1.1.7,1673646831,182.493714,0,100,0,0,0,0,0,0,100,0,16,15,0,258,0.0,16228.157,0.0,4195952.172,0,0,0,1,7,0,1,7
10364,6,10.1.1.2,2550164764,182.653962,0,100,0,0,0,0,0,0,100,0,16,15,0,508,0.0,141182.805,0.0,71833811.29,0,0,0,1,2,0,1,2
10365,6,10.1.1.3,159023198,182.679084,0,100,0,0,0,0,0,0,2,98,16,16,0,1500,0.0,19125.001,0.0,28690561.71,0,0,0,1,3,0,1,3
10374,6,10.1.1.2,2550164764,182.802342,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,172530.22,0.0,88335472.63,0,0,0,1,2,0,1,2
10376,6,10.1.1.6,2126477730,182.859231,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,33992.241,0.0,14075507.34,0,0,0,1,6,0,1,6
10378,6,10.1.1.8,3884774358,182.888049,0,100,0,0,0,0,0,0,96,4,16,16,0,588,0.0,24965.793,0.0,14699859.14,0,0,0,1,8,0,1,8
10379,6,10.1.1.2,2550164764,182.913672,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,229946.938,0.0,116997001.8,0,0,0,1,2,0,1,2
10389,6,10.1.1.2,2550164764,183.036342,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,208689.686,0.0,106181312.2,0,0,0,1,2,0,1,2
10409,6,10.1.1.2,2550164764,183.264196,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,112352.758,0.0,57524612.0,0,0,0,1,2,0,1,2
10411,6,10.1.1.9,3428079016,183.28121,0,100,0,0,0,0,0,0,0,100,16,15,0,1527,0.0,7722.966,0.0,11798220.08,0,0,0,1,9,0,1,9
10415,6,10.1.1.1,595229600,183.336365,0,100,0,0,0,0,0,1,9,90,16,16,0,1429,0.0,15030.275,0.0,21489686.39,0,0,0,1,1,0,1,1
10421,6,10.1.1.2,2550164764,183.48079,0,100,0,0,0,0,0,0,100,0,16,16,0,503,0.0,118193.367,0.0,59531635.0,0,0,0,1,2,0,1,2
10428,6,10.1.1.2,2550164764,183.624635,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,177969.536,0.0,90436999.6,0,0,0,1,2,0,1,2
10435,6,10.1.1.6,2126477730,183.729512,0,100,0,0,0,0,0,0,100,0,16,16,0,423,0.0,29415.787,0.0,12444054.55,0,0,0,1,6,0,1,6
10437,6,10.1.1.2,2550164764,183.767901,0,100,0,0,0,0,0,1,99,0,16,16,0,503,0.0,178688.64,0.0,90001894.14,0,0,0,1,2,0,1,2
10439,6,10.1.1.8,3884774358,183.7954,0,100,0,0,0,0,0,0,95,5,16,16,0,601,0.0,28213.998,0.0,16973541.34,0,0,0,1,8,0,1,8
10447,6,10.1.1.2,2550164764,183.903266,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,189118.297,0.0,96828567.94,0,0,0,1,2,0,1,2
10456,6,10.1.1.2,2550164764,184.049841,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0.0,174654.645,0.0,89087841.11,0,0,0,1,2,0,1,2
10457,6,10.1.1.3,159023198,184.059329,0,100,0,0,0,0,0,0,0,100,16,16,0,1496,0.0,18547.432,0.0,27752893.74,0,0,0,1,3,0,1,3
10471,6,10.1.1.2,2550164764,184.204032,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,166027.83,0.0,84368702.15,0,0,0,1,2,0,1,2
10472,6,10.1.1.7,1673646831,184.215433,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0.0,14868.86,0.0,3873040.779,0,0,0,1,7,0,1,7
10479,6,10.1.1.2,2550164764,184.33931,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,189239.954,0.0,96890856.65,0,0,0,1,2,0,1,2
10486,6,10.1.1.6,2126477730,184.437316,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,36168.207,0.0,14976530.98,0,0,0,1,6,0,1,6
10491,6,10.1.1.2,2550164764,184.510161,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,149838.17,0.0,76429453.71,0,0,0,1,2,0,1,2
10498,6,10.1.1.2,2550164764,184.619505,0,100,0,0,0,0,0,1,99,0,16,16,0,502,0.0,234123.488,0.0,117623640.5,0,0,0,1,2,0,1,2
10503,6,10.1.1.2,2550164764,184.730388,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0.0,230873.989,0.0,118207482.6,0,0,0,1,2,0,1,2
10510,6,10.1.1.8,3884774358,184.787125,0,100,0,0,0,0,0,0,97,3,16,16,0,561,0.0,25813.608,0.0,14505182.85,0,0,0,1,8,0,1,8
10524,6,10.1.1.1,595229600,185.042197,0,100,0,0,0,0,0,1,5,94,16,16,0,1463,0.0,15007.339,0.0,21956337.96,0,0,0,1,1,0,1,1
10530,6,10.1.1.6,2126477730,185.103574,0,100,0,0,0,0,0,0,100,0,16,16,0,424,0.0,38423.548,0.0,16303879.91,0,0,0,1,6,0,1,6
10531,6,10.1.1.2,2550164764,185.129809,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,64092.74,0.0,32815482.77,0,0,0,1,2,0,1,2
10538,6,10.1.1.2,2550164764,185.274684,0,100,0,0,0,0,0,1,99,0,16,16,0,504,0.0,176704.286,0.0,89115505.28,0,0,0,1,2,0,1,2
10542,6,10.1.1.2,2550164764,185.385115,0,100,0,0,0,0,0,1,99,0,16,14,0,503,0.0,231818.556,0.0,116762370.3,0,0,0,1,2,0,1,2
10550,6,10.1.1.2,2550164764,185.522857,0,100,0,0,0,0,0,0,100,0,16,15,0,504,0.0,185854.978,0.0,93849329.78,0,0,0,1,2,0,1,2
10561,6,10.1.1.2,2550164764,185.682288,0,100,0,0,0,0,0,1,99,0,16,16,0,505,0.0,160571.05,0.0,81184722.97,0,0,0,1,2,0,1,2
10564,6,10.1.1.3,159023198,185.752299,0,100,0,0,0,0,0,0,0,100,16,16,0,1498,0.0,15121.354,0.0,22655418.08,0,0,0,1,3,0,1,3
10567,6,10.1.1.2,2550164764,185.798174,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0.0,220906.35,0.0,112255770.9,0,0,0,1,2,0,1,2
10573,6,10.1.1.7,1673646831,185.817515,0,100,0,0,0,0,0,0,100,0,16,16,0,261,0.0,15979.207,0.0,4182717.202,0,0,0,1,7,0,1,7
10575,6,10.1.1.8,3884774358,185.856465,0,100,0,0,0,0,0,0,90,10,16,16,0,625,0.0,23940.001,0.0,14984525.17,0,0,0,1,8,0,1,8
10577,6,10.1.1.6,2126477730,185.856986,0,100,0,0,0,0,0,0,100,0,16,16,0,414,0.0,33978.752,0.0,14069921.75,0,0,0,1,6,0,1,6
10588,6,10.1.1.2,2550164764,186.020011,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0.0,115400.147,0.0,58420170.54,0,0,0,1,2,0,1,2
10603,6,10.1.1.2,2550164764,186.146606,0,100,0,0,0,0,0,1,99,0,15,16,0,508,0.0,202219.645,0.0,102759934.6,0,0,0,1,2,0,1,2
10617,6,10.1.1.2,2550164764,186.331591,0,100,0,0,0,0,0,3,97,0,16,16,0,490,0.0,138389.479,0.0,67844058.11,0,0,0,1,2,0,1,2
10621,6,10.1.1.2,2550164764,186.451557,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,213394.165,0.0,108438379.1,0,0,0,1,2,0,1,2
10622,6,10.1.1.6,2126477730,186.457983,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0.0,42595.889,0.0,17610844.16,0,0,0,1,6,0,1,6
10623,6,10.1.1.1,595229600,186.466254,0,100,0,0,0,0,0,2,3,95,16,16,0,1459,0.0,17976.808,0.0,26243264.01,0,0,0,1,1,0,1,1
10630,6,10.1.1.2,2550164764,186.559783,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,236541.918,0.0,120806688.3,0,0,0,1,2,0,1,2
10638,6,10.1.1.2,2550164764,186.682999,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0.0,207764.969,0.0,106109724.8,0,0,0,1,2,0,1,2
10643,6,10.1.1.8,3884774358,186.795683,0,100,0,0,0,0,0,0,97,3,16,16,0,568,0.0,27256.717,0.0,15490537.14,0,0,0,1,8,0,1,8
10646,6,10.1.1.2,2550164764,186.832511,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0.0,171223.927,0.0,87228317.56,0,0,0,1,2,0,1,2
10651,6,10.1.1.2,2550164764,186.942744,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0.0,232235.212,0.0,118904428.4,0,0,0,1,2,0,1,2
10661,6,10.1.1.2,2550164764,187.095018,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0.0,168118.116,0.0,85646092.79,0,0,0,1,2,0,1,2
10667,6,10.1.1.6,2126477730,187.181191,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0.0,35397.841,0.0,14770811.07,0,0,0,1,6,0,1,6
10677,6,10.1.1.3,159023198,187.260848,0,100,0,0,0,0,0,0,0,100,16,16,0,1495,0.0,16969.95,0.0,25381614.14,0,0,0,1,3,0,1,3
10678,6,10.1.1.2,2550164764,187.263372,0,100,0,0,0,0,0,1,99,0,16,16,0,503,0.0,152060.508,0.0,76589836.67,0,0,0,1,2,0,1,2
10679,6,10.1.1.9,3428079016,187.273265,0,100,0,0,0,0,0,0,1,99,16,16,0,1522,0.0,6412.737,0.0,9763776.868,0,0,0,1,9,0,1,9
10690,6,10.1.1.2,2550164764,187.423086,0,100,0,0,0,0,0,0,100,0,16,16,0,509,0.0,160286.529,0.0,81656369.16,0,0,0,1,2,0,1,2
10695,6,10.1.1.2,2550164764,187.578188,0,100,0,0,0,0,0,1,99,0,16,16,0,508,0.0,165052.66,0.0,83873159.47,0,0,0,1,2,0,1,2
10698,6,10.1.1.7,1673646831,187.666575,0,100,0,0,0,0,0,0,100,0,16,16,0,262,0.0,13844.874,0.0,3632894.905,0,0,0,1,7,0,1,7
